,train_loss,val_loss
0,0.06405885331332684,
1,0.06084414633611838,0.06666975654661655
2,0.05981253025432428,0.06675577908754349
3,0.060072400917609535,0.06775462813675404
4,0.06000767151514689,0.06607763469219208
5,0.059723143155376114,0.06601401045918465
6,0.0597864476342996,0.06717359088361263
7,0.059543620174129806,0.06592807173728943
8,0.060749324038624763,0.06589049100875854
9,0.060231526692708336,0.07099210470914841
10,0.05975304047266642,0.06522033922374249
11,0.05987288989126682,0.06568254344165325
12,0.05925669272740682,0.06759603507816792
13,0.19106640294194221,0.06444967724382877
14,0.061900811890761055,0.0662889163941145
15,0.060880882665514946,0.07116731628775597
16,0.059498048077027,0.0674400981515646
17,0.05959980934858322,0.06565075926482677
18,0.059245831022659935,0.06531736440956593
19,0.05907968866328398,0.065713781863451
20,0.05893511511385441,0.06615638732910156
21,0.05840030312538147,0.06466301530599594
22,0.05707875390847524,0.0636500995606184
23,0.06056386356552442,0.05956130847334862
24,0.0592943262308836,0.07011890038847923
25,0.05898504207531611,0.06323420815169811
26,0.05846993438899517,0.06376827508211136
27,0.05855849509437879,0.06491765193641186
28,0.058368914450208344,0.06562703847885132
29,0.05801980011165142,0.06459659710526466
30,0.057771531865000725,0.06358091346919537
31,0.05731327086687088,0.0628666840493679
32,0.05680921984215578,0.06267661415040493
33,0.056064215178291,0.06224394030869007
34,0.05471572900811831,0.0604661051183939
35,0.05162818295260271,0.05711628496646881
36,0.04350946222742399,0.04905196651816368
37,0.03640044325341781,0.03537219762802124
38,0.04309665163358053,0.03063067700713873
39,0.052029953027764954,0.04638491943478584
40,0.05445733107626438,0.057529814541339874
41,0.055083492770791054,0.060603512451052666
42,0.05420684069395065,0.06014101952314377
43,0.05231517553329468,0.056788694113492966
44,0.04860651741425196,0.052734870463609695
45,0.05663037300109863,0.04209431633353233
46,0.1004812903702259,0.13485552370548248
47,0.06231190636754036,0.0800652839243412
48,0.060634651531775795,0.06454945728182793
49,0.059876675407091774,0.06364445760846138
50,0.056579165160655975,0.064439682289958
51,0.05646808569629987,0.061463018879294395
52,0.05456193846960863,0.059699179604649544
53,0.05060115394492944,0.0574906338006258
54,0.049913562213381134,0.0465617049485445
55,0.04161959886550903,0.033261170610785484
56,0.043756735200683274,0.049041906371712685
57,0.04131522340079149,0.041402215138077736
58,0.035914272690812744,0.03445515036582947
59,0.035473523351053395,0.030645910650491714
60,0.036846196899811424,0.03687563166022301
61,0.036932660887638726,0.03093466628342867
62,0.0364803746342659,0.0319520328193903
63,0.03578815950701634,0.03137231804430485
64,0.0349150470768412,0.0303420377895236
65,0.03571233805269003,0.030467388220131397
66,0.03455282157907883,0.030712160281836987
67,0.03424099770685037,0.030065695755183697
68,0.03411207223931948,0.030280552804470062
69,0.03397987596690655,0.030339562334120274
70,0.034118556107083954,0.030041173100471497
71,0.03392366071542104,0.030036112293601036
72,0.033895861667891346,0.029767741449177265
73,0.033903538870314755,0.029726844280958176
74,0.03356332331895828,0.029828839004039764
75,0.034022605046629906,0.030145905911922455
76,0.03356310135374466,0.029783228412270546
77,0.03354306394855181,0.029602164402604103
78,0.03364395536482334,0.029889564961194992
79,0.03365849982947111,0.029854044318199158
80,0.033361149951815605,0.029410351999104023
81,0.03339108948906263,0.029513515532016754
82,0.03330032403270403,0.029391847550868988
83,0.03344828014572462,0.02932683750987053
84,0.033061426132917404,0.02911666315048933
85,0.032936944936712585,0.029041403904557228
86,0.0329992218563954,0.02961675450205803
87,0.03282882211109003,0.028767836280167103
88,0.03328031487762928,0.029321777634322643
89,0.03317370172590017,0.028894098475575447
90,0.033019392751157284,0.028506883420050144
91,0.033282402281959854,0.030269460752606392
92,0.03267414588481188,0.02863040193915367
93,0.03225302416831255,0.028125612065196037
94,0.03203386254608631,0.028148897923529148
95,0.03217185909549395,0.02870373521000147
96,0.03162496443837881,0.027953775599598885
97,0.031382422583798565,0.027941648848354816
98,0.031184367835521698,0.02751937974244356
99,0.03076204564422369,0.0276976116001606
100,0.03093089225391547,0.02738125529140234
101,0.030184197550018627,0.027807682752609253
102,0.03187946416437626,0.025405999273061752
103,0.02919338612506787,0.026394162327051163
104,0.02971777878701687,0.024721047841012478
105,0.05452012705306212,0.03992457315325737
106,0.05703425252189239,0.056440336629748344
107,0.052188973873853683,0.05603365786373615
108,0.044522905722260475,0.052924469113349915
109,0.03845793132980665,0.036731623113155365
110,0.036637697679301105,0.03318696841597557
111,0.03417285128186146,0.03020032774657011
112,0.031903293604652085,0.0281864358112216
113,0.030812434231241543,0.02715449035167694
114,0.029986479319632053,0.026347664184868336
115,0.028940666777392227,0.025412713177502155
116,0.030985761433839798,0.023971591144800186
117,0.025870860864718754,0.0217619426548481
118,0.02497628579537074,0.020191315561532974
119,0.025165650993585587,0.020792346447706223
120,0.024020230087141197,0.019686289131641388
121,0.02316183317452669,0.019150901585817337
122,0.022121865612765152,0.018274545669555664
123,0.020333702986439068,0.017367655411362648
124,0.023179336450994015,0.017472521401941776
125,0.025832836826642353,0.022586874663829803
126,0.02704501835008462,0.024879171513020992
127,0.020812564219037693,0.019770302809774876
128,0.01777501916512847,0.016732010059058666
129,0.020279912122835714,0.016087841242551804
130,0.024089794605970383,0.022922107949852943
131,0.020261981524527073,0.020545687526464462
132,0.01630890214194854,0.016202585771679878
133,0.01327297075962027,0.014934030827134848
134,0.010004598569745818,0.010868036653846502
135,0.00779009098187089,0.008451161906123161
136,0.00716655779009064,0.007446626666933298
137,0.005945755091185371,0.005882351892068982
138,0.00494955200701952,0.005601989105343819
139,0.004124051425606012,0.006156492279842496
140,0.00364808295853436,0.004099997691810131
141,0.0028478328992302218,0.003257396165281534
142,0.003061986528337002,0.0031355032697319984
143,0.002177921065595001,0.002279315027408302
144,0.0019261605145099263,0.0025851912796497345
145,0.0016712375412074227,0.001874815090559423
146,0.0015164007782004774,0.0016807870124466717
147,0.0013516051694750786,0.0018661916255950928
148,0.0010662983598498006,0.0012466991320252419
149,0.0010487226051433633,0.0010617703082971275
150,0.0009204365584688882,0.0008091733034234494
151,0.0007645317333905647,0.0008425555715803057
152,0.0006804400957965603,0.0006545777432620525
153,0.0006648987667479863,0.0007155161001719534
154,0.0006012028073503947,0.0006551460828632116
155,0.0006782266039711734,0.0006465748301707208
156,0.0006314436517034968,0.0006116884760558605
157,0.0005775011619941021,0.0005979050765745342
158,0.0006361864604211102,0.0004798010049853474
159,0.0009540590981487185,0.0008008152944967151
160,0.0010202708799624816,0.0009691249579191208
161,0.0008966001914814115,0.0009046276099979877
162,0.0005598648761709532,0.0005796941404696554
163,0.0008810602788192531,0.000599006045376882
164,0.0007351401048557212,0.000576952937990427
165,0.0007327244966290891,0.0006567117816302925
166,0.0004998217676378166,0.0005850215384270996
167,0.00045219753034568083,0.0005447507137432694
168,0.000521874443317453,0.0004702689475379884
169,0.0004859400020601849,0.00047944912512321025
170,0.0004839684940331305,0.0006157754687592387
